phase,lon,lat,UWIND
Peak,-137.5,-5,-0.013823642245502988
Peak,-137.5,-2.5,0.11546513379400294
Peak,-137.5,0,0.1739103365091457
Peak,-137.5,2.5,0.12841819936785262
Peak,-137.5,5,0.11628376202046736
Peak,-137.5,7.5,0.2563582642151093
Peak,-137.5,10,0.4018062526616882
Peak,-137.5,12.5,0.2821590020749536
Peak,-137.5,15,-0.1117587411965691
Peak,-137.5,17.5,-0.48674373010751737
Peak,-137.5,20,-0.6012964689058865
Peak,-137.5,22.5,-0.49508362981775944
Peak,-137.5,25,-0.3077641142065413
Peak,-137.5,27.5,-0.06948392625630039
Peak,-137.5,30,0.2172942469505062
Peak,-137.5,32.5,0.457305591718159
Peak,-137.5,35,0.5631594416667264
Peak,-137.5,37.5,0.5842655159124618
Peak,-137.5,40,0.5986678225717776
Peak,-137.5,42.5,0.5532254476442793
Peak,-137.5,45,0.34875609823166764
Peak,-137.5,47.5,0.02385200055040053
Peak,-137.5,50,-0.273487962655208
Peak,-137.5,52.5,-0.44966102774458916
Peak,-137.5,55,-0.4787929759356159
Peak,-137.5,57.5,-0.34351585729223993
Peak,-137.5,60,-0.08488552919896777
Peak,-137.5,62.5,0.12567739005221837
Peak,-137.5,65,0.10731132092846903
Peak,-137.5,67.5,-0.1119354714790262
Peak,-137.5,70,-0.3446306506599983
Peak,-137.5,72.5,-0.485048025033578
Peak,-137.5,75,-0.5845132616419779
Peak,-137.5,77.5,-0.6741223638225012
Peak,-137.5,80,-0.6731430784593907
Peak,-137.5,82.5,-0.5044161138687867
Peak,-137.5,85,-0.18914510410146573
Peak,-137.5,87.5,0.20350465167046936
Peak,-137.5,90,0.58830051900303
Peak,-135,-90,-0.46547047068079217
Peak,-135,-87.5,-0.8208365052640393
Peak,-135,-85,-0.8952217951821165
Peak,-135,-82.5,-0.7356702468864088
Peak,-135,-80,-0.5320149838425234
Peak,-135,-77.5,-0.3583956354693574
Peak,-135,-75,-0.15398276251427628
Peak,-135,-72.5,0.06304289287017703
Peak,-135,-70,0.1505814629792264
Peak,-135,-67.5,0.05325646781501909
Peak,-135,-65,-0.09052500295836975
Peak,-135,-62.5,-0.10176546577762066
Peak,-135,-60,0.027590975668465953
Peak,-135,-57.5,0.17115066222736397
Peak,-135,-55,0.22707969305349074
Peak,-135,-52.5,0.1713528018051225
Peak,-135,-50,0.0318939620677277
Peak,-135,-47.5,-0.12113540761239015
Peak,-135,-45,-0.2028182301191555
Peak,-135,-42.5,-0.18888473172303527
Peak,-135,-40,-0.12223320270321619
Peak,-135,-37.5,-0.026751386713903928
Peak,-135,-35,0.12146184385815519
Peak,-135,-32.5,0.29754091875563565
Peak,-135,-30,0.3919549120894139
Peak,-135,-27.5,0.333738082003163
Peak,-135,-25,0.18888608394879022
Peak,-135,-22.5,0.06518206271818523
Peak,-135,-20,-0.024608445651922002
Peak,-135,-17.5,-0.1177234247296599
Peak,-135,-15,-0.1954886662036441
Peak,-135,-12.5,-0.21127092449035223
Peak,-135,-10,-0.17792630662182332
Peak,-135,-7.5,-0.12698453249308544
Peak,-135,-5,-0.04713451063886431
Peak,-135,-2.5,0.06523007837952131
Peak,-135,0,0.13553157341875266
Peak,-135,2.5,0.1353133390204868
Peak,-135,5,0.18193342745431842
Peak,-135,7.5,0.36074685895026554
Peak,-135,10,0.5137442411615777
Peak,-135,12.5,0.38402582389089773
Peak,-135,15,-0.02242199969799053
Peak,-135,17.5,-0.4039414206179236
Peak,-135,20,-0.5387147232992101
Peak,-135,22.5,-0.47824394811765214
Peak,-135,25,-0.3488244353569114
Peak,-135,27.5,-0.15132561279604329
Peak,-135,30,0.1292828529395558
Peak,-135,32.5,0.3856573644996082
Peak,-135,35,0.5136736296865224
Peak,-135,37.5,0.5586507162577122
Peak,-135,40,0.5913175747086472
Peak,-135,42.5,0.5508972955138641
Peak,-135,45,0.3365681368642776
Peak,-135,47.5,0.006726631132226337
Peak,-135,50,-0.27458106228414075
Peak,-135,52.5,-0.42340632443022774
Peak,-135,55,-0.4408831574172358
Peak,-135,57.5,-0.3114335170862073
Peak,-135,60,-0.06133020271426203
Peak,-135,62.5,0.14159865866555468
Peak,-135,65,0.11112267244011954
Peak,-135,67.5,-0.11599779000566214
Peak,-135,70,-0.33420873552289604
Peak,-135,72.5,-0.4435298877973194
Peak,-135,75,-0.5239128635399183
Peak,-135,77.5,-0.629518514109004
Peak,-135,80,-0.6635757847781183
Peak,-135,82.5,-0.5253781859308969
Peak,-135,85,-0.22644503945426642
Peak,-135,87.5,0.16372914044577927
Peak,-135,90,0.5584834135132661
Peak,-132.5,-90,-0.46454086705915715
Peak,-132.5,-87.5,-0.8308598500811563
Peak,-132.5,-85,-0.9161302898392487
Peak,-132.5,-82.5,-0.7534582580281687
Peak,-132.5,-80,-0.5510229416170846
Peak,-132.5,-77.5,-0.399717345472426
Peak,-132.5,-75,-0.23226595365636563
Peak,-132.5,-72.5,-0.041859660194829215
Peak,-132.5,-70,0.04443068618823465
Peak,-132.5,-67.5,-0.041165189319639486
Peak,-132.5,-65,-0.16429367903946332
Peak,-132.5,-62.5,-0.15944093217284225
Peak,-132.5,-60,-0.012326436762262877
Peak,-132.5,-57.5,0.15956521613860855
Peak,-132.5,-55,0.25950490170000867
Peak,-132.5,-52.5,0.25400565172578604
Peak,-132.5,-50,0.14411571522957273
Peak,-132.5,-47.5,-0.010815945078095818
Peak,-132.5,-45,-0.10233317399726267
Peak,-132.5,-42.5,-0.07380950744068741
Peak,-132.5,-40,0.02706556751034251
Peak,-132.5,-37.5,0.130155151071385
Peak,-132.5,-35,0.2282414340315867
Peak,-132.5,-32.5,0.3165582043946307
Peak,-132.5,-30,0.3363078087226538
Peak,-132.5,-27.5,0.25159479741431995
Peak,-132.5,-25,0.12705060568498738
Peak,-132.5,-22.5,0.039209486420152005
Peak,-132.5,-20,-0.03382041028602988
Peak,-132.5,-17.5,-0.13301887999623724
Peak,-132.5,-15,-0.21886554480896558
Peak,-132.5,-12.5,-0.22713771948613384
Peak,-132.5,-10,-0.17698164755611956
Peak,-132.5,-7.5,-0.12941324095706852
Peak,-132.5,-5,-0.07352183246596442
Peak,-132.5,-2.5,0.017101591471862958
Peak,-132.5,0,0.10050530581982939
Peak,-132.5,2.5,0.14434320864009542
Peak,-132.5,5,0.23232359189605373
Peak,-132.5,7.5,0.43000469977264844
Peak,-132.5,10,0.5848161347652427
Peak,-132.5,12.5,0.4621894055447619
Peak,-132.5,15,0.07831109450860071
Peak,-132.5,17.5,-0.2870059733223937
Peak,-132.5,20,-0.4363367429875829
Peak,-132.5,22.5,-0.43511287199549153
Peak,-132.5,25,-0.3909216497853394
Peak,-132.5,27.5,-0.2639900261822098
Peak,-132.5,30,-0.010112888451642658
Peak,-132.5,32.5,0.2644011940860606
Peak,-132.5,35,0.430542369073626
Peak,-132.5,37.5,0.5066900041330548
Peak,-132.5,40,0.5504808969696542
Peak,-132.5,42.5,0.5044830814527769
Peak,-132.5,45,0.29267389931166155
Peak,-132.5,47.5,-0.004330586362468764
Peak,-132.5,50,-0.23524819887153256
Peak,-132.5,52.5,-0.3484137743452779
Peak,-132.5,55,-0.3672600485388946
Peak,-132.5,57.5,-0.264531452345735
Peak,-132.5,60,-0.038102798937017
Peak,-132.5,62.5,0.1503568134691558
Peak,-132.5,65,0.11314062802501328
Peak,-132.5,67.5,-0.1151715162974823
Peak,-132.5,70,-0.31803930356355764
Peak,-132.5,72.5,-0.40074372495273863
Peak,-132.5,75,-0.46712089371835647
Peak,-132.5,77.5,-0.5866975725874723
Peak,-132.5,80,-0.6536189744894516
Peak,-132.5,82.5,-0.5453486717020001
Peak,-132.5,85,-0.2639770018513447
Peak,-132.5,87.5,0.12315562902296737
Peak,-132.5,90,0.5291269148428717
Peak,-130,-90,-0.4622795420452817
Peak,-130,-87.5,-0.8402449229188884
Peak,-130,-85,-0.9352284272651836
Peak,-130,-82.5,-0.7659704415842636
Peak,-130,-80,-0.5644628796108803
Peak,-130,-77.5,-0.4419310995572908
Peak,-130,-75,-0.31986178215098676
Peak,-130,-72.5,-0.16024543968853436
Peak,-130,-70,-0.07178479747912446
Peak,-130,-67.5,-0.13033250351640038
Peak,-130,-65,-0.22612539527996559
Peak,-130,-62.5,-0.19835841187150136
Peak,-130,-60,-0.03483179364560686
Peak,-130,-57.5,0.16318202472977308
Peak,-130,-55,0.30452540576293574
Peak,-130,-52.5,0.3462032817573188
Peak,-130,-50,0.26309937238230746
Peak,-130,-47.5,0.10241343983201817
Peak,-130,-45,-0.005525297051879319
Peak,-130,-42.5,0.029792302227963006
Peak,-130,-40,0.15911213940799615
Peak,-130,-37.5,0.2765665053301679
Peak,-130,-35,0.33804576326654706
Peak,-130,-32.5,0.3463650143870792
Peak,-130,-30,0.2844336708996826
Peak,-130,-27.5,0.15523128517331428
Peak,-130,-25,0.030265110522940366
Peak,-130,-22.5,-0.03724382567431796
Peak,-130,-20,-0.09065186927189381
Peak,-130,-17.5,-0.1776415839017051
Peak,-130,-15,-0.24921730163850578
Peak,-130,-12.5,-0.23014545477313278
Peak,-130,-10,-0.15515860749354154
Peak,-130,-7.5,-0.1063964960225334
Peak,-130,-5,-0.07750337446925461
Peak,-130,-2.5,-0.01338676039245507
Peak,-130,0,0.07030748303370878
Peak,-130,2.5,0.1369094320722282
Peak,-130,5,0.24917244946068626
Peak,-130,7.5,0.4571289160176891
Peak,-130,10,0.6188854989031625
Peak,-130,12.5,0.5189861112058323
Peak,-130,15,0.17537847606414564
Peak,-130,17.5,-0.14938279182470687
Peak,-130,20,-0.29491254148754203
Peak,-130,22.5,-0.3478150074117045
Peak,-130,25,-0.4002033341156377
Peak,-130,27.5,-0.36392432804504937
Peak,-130,30,-0.14761585035672442
Peak,-130,32.5,0.14310160306326397
Peak,-130,35,0.3489545148197388
Peak,-130,37.5,0.44464210166163576
Peak,-130,40,0.4786475361648731
Peak,-130,42.5,0.4181277562013747
Peak,-130,45,0.22698476681342583
Peak,-130,47.5,-0.009984154285851131
Peak,-130,50,-0.17057698559867823
Peak,-130,52.5,-0.2499655842026431
Peak,-130,55,-0.28428287378235256
Peak,-130,57.5,-0.21730048494084783
Peak,-130,60,-0.018826993615223313
Peak,-130,62.5,0.15857361836136324
Peak,-130,65,0.11635805317727735
Peak,-130,67.5,-0.11022289798556684
Peak,-130,70,-0.2988649467911811
Peak,-130,72.5,-0.3569594298392253
Peak,-130,75,-0.41248818510710983
Peak,-130,77.5,-0.5469117863954603
Peak,-130,80,-0.6445534519234385
Peak,-130,82.5,-0.5656905271484355
Peak,-130,85,-0.3004524340424933
Peak,-130,87.5,0.08213637146967938
Peak,-130,90,0.49706230658727696
Peak,-127.5,-90,-0.45892293267195944
Peak,-127.5,-87.5,-0.8495933072344123
Peak,-127.5,-85,-0.9511009822046004
Peak,-127.5,-82.5,-0.776794634771191
Peak,-127.5,-80,-0.5754505513756665
Peak,-127.5,-77.5,-0.48484228393625217
Peak,-127.5,-75,-0.4148624242831116
Peak,-127.5,-72.5,-0.2879955633024864
Peak,-127.5,-70,-0.19066689699984923
Peak,-127.5,-67.5,-0.21385665521523387
Peak,-127.5,-65,-0.2737935343452623
Peak,-127.5,-62.5,-0.22193159895114759
Peak,-127.5,-60,-0.0395569809722895
Peak,-127.5,-57.5,0.18460561900028558
Peak,-127.5,-55,0.36834883548560354
Peak,-127.5,-52.5,0.4509065662833448
Peak,-127.5,-50,0.3866029711546233
Peak,-127.5,-47.5,0.21519911125066388
Peak,-127.5,-45,0.08714159984255966
Peak,-127.5,-42.5,0.11968066877185397
Peak,-127.5,-40,0.2658504299394822
Peak,-127.5,-37.5,0.391344009574788
Peak,-127.5,-35,0.42525633338552227
Peak,-127.5,-32.5,0.3741471943560985
Peak,-127.5,-30,0.24896287892320015
Peak,-127.5,-27.5,0.07747074459914735
Peak,-127.5,-25,-0.06267422219287831
Peak,-127.5,-22.5,-0.12415064517942286
Peak,-127.5,-20,-0.16057813379117214
Peak,-127.5,-17.5,-0.22909084223958726
Peak,-127.5,-15,-0.27978823290336213
Peak,-127.5,-12.5,-0.23872311821476291
Peak,-127.5,-10,-0.14983494754697746
Peak,-127.5,-7.5,-0.1029197249464323
Peak,-127.5,-5,-0.08950709486081024
Peak,-127.5,-2.5,-0.03780679928780359
Peak,-127.5,0,0.048789975975756406
Peak,-127.5,2.5,0.13383390857712996
Peak,-127.5,5,0.2609130384438163
Peak,-127.5,7.5,0.47332943629475493
Peak,-127.5,10,0.6350098660114751
Peak,-127.5,12.5,0.5488529027688894
Peak,-127.5,15,0.24906916458713532
Peak,-127.5,17.5,-0.02103010582227714
Peak,-127.5,20,-0.13584526429988283
Peak,-127.5,22.5,-0.22065791537834864
Peak,-127.5,25,-0.3601063864490639
Peak,-127.5,27.5,-0.41783717790335134
Peak,-127.5,30,-0.2467529150469048
Peak,-127.5,32.5,0.0574710675538273
Peak,-127.5,35,0.289693403431081
Peak,-127.5,37.5,0.3818244537969861
Peak,-127.5,40,0.3831591677077235
Peak,-127.5,42.5,0.3058760972007693
Peak,-127.5,45,0.14874400242017957
Peak,-127.5,47.5,-0.011443927286610606
Peak,-127.5,50,-0.1040532786055417
Peak,-127.5,52.5,-0.1606918557216707
Peak,-127.5,55,-0.2145220915910102
Peak,-127.5,57.5,-0.18105816977150835
Peak,-127.5,60,-0.003153659225729214
Peak,-127.5,62.5,0.16835915031381837
Peak,-127.5,65,0.12265636231877697
Peak,-127.5,67.5,-0.1020982315843238
Peak,-127.5,70,-0.2776876690220956
Peak,-127.5,72.5,-0.31582859543482167
Peak,-127.5,75,-0.36351733607397463
Peak,-127.5,77.5,-0.5088892405259804
Peak,-127.5,80,-0.63524167839174706
Peak,-127.5,82.5,-0.5834238496245233
Peak,-127.5,85,-0.33657920168572275
Peak,-127.5,87.5,0.04026212203157781
Peak,-127.5,90,0.463995106933684
Peak,-125,-90,-0.45529580574545236
Peak,-125,-87.5,-0.8564171056797483
Peak,-125,-85,-0.9649243660507043
Peak,-125,-82.5,-0.7821812706586518
Peak,-125,-80,-0.5813673838454265
Peak,-125,-77.5,-0.525487166933682
Peak,-125,-75,-0.5132625450410463
Peak,-125,-72.5,-0.4196409348949431
Peak,-125,-70,-0.30930455422520414
Peak,-125,-67.5,-0.2879232621058924
Peak,-125,-65,-0.3057376291868664
Peak,-125,-62.5,-0.2286161401253912
Peak,-125,-60,-0.02496168562777349
Peak,-125,-57.5,0.2304069956450732
Peak,-125,-55,0.45336832095860924
Peak,-125,-52.5,0.5672941333272145
Peak,-125,-50,0.5075593833044103
Peak,-125,-47.5,0.315424668538992
Peak,-125,-45,0.16178064092997146
Peak,-125,-42.5,0.1887656770211294
Peak,-125,-40,0.34346440600327544
Peak,-125,-37.5,0.4642648493881051
Peak,-125,-35,0.4686561095189261
Peak,-125,-32.5,0.3734515895576138
Peak,-125,-30,0.21014514007584453
Peak,-125,-27.5,0.016419107515845077
Peak,-125,-25,-0.13078183769682156
Peak,-125,-22.5,-0.18692695854227676
Peak,-125,-20,-0.20774812846020155
Peak,-125,-17.5,-0.25636357397762083
Peak,-125,-15,-0.2916255902975994
Peak,-125,-12.5,-0.2501206358300714
Peak,-125,-10,-0.17418360323020815
Peak,-125,-7.5,-0.14696530052186624
Peak,-125,-5,-0.14530643207640154
Peak,-125,-2.5,-0.07971774562784747
Peak,-125,0,0.041920047530683874
Peak,-125,2.5,0.1638682065665381
Peak,-125,5,0.3044520556866224
Peak,-125,7.5,0.500827770721086
Peak,-125,10,0.6379649416841938
Peak,-125,12.5,0.5493558014993949
Peak,-125,15,0.2816899915200104
Peak,-125,17.5,0.06900294895684972
Peak,-125,20,-1.7038150681697025e-4
Peak,-125,22.5,-0.08924859262909413
Peak,-125,25,-0.29053147257818984
Peak,-125,27.5,-0.4252438487916293
Peak,-125,30,-0.30038098747746683
Peak,-125,32.5,0.0037085817370063633
Peak,-125,35,0.24440150333274197
Peak,-125,37.5,0.3160007874105948
Peak,-125,40,0.27715021138419077
Peak,-125,42.5,0.1887929612136631
Peak,-125,45,0.07292527912466225
Peak,-125,47.5,-0.018761214217323522
Peak,-125,50,-0.059488896472408154
Peak,-125,52.5,-0.10406824590485443
Peak,-125,55,-0.17492799812884308
Peak,-125,57.5,-0.15968995416793608
Peak,-125,60,0.012243068905528235
Peak,-125,62.5,0.18197669866224248
Peak,-125,65,0.13465557415807317
Peak,-125,67.5,-0.09088123471880408
Peak,-125,70,-0.2563927159681434
Peak,-125,72.5,-0.2812865346557266
Peak,-125,75,-0.3195751621712488
Peak,-125,77.5,-0.4750106920945399
Peak,-125,80,-0.6250031181254035
Peak,-125,82.5,-0.6011601963990643
Peak,-125,85,-0.3721505064886738
Peak,-125,87.5,-8.424934288573479e-4
Peak,-125,90,0.43196076615783263
Peak,-122.5,-90,-0.4504205275925578
Peak,-122.5,-87.5,-0.864544579128556
Peak,-122.5,-85,-0.9766969507524712
Peak,-122.5,-82.5,-0.783161752298503
Peak,-122.5,-80,-0.5826644020478476
Peak,-122.5,-77.5,-0.564498576818461
Peak,-122.5,-75,-0.6102304252557702
Peak,-122.5,-72.5,-0.5509487484172857
Peak,-122.5,-70,-0.423628079680779
Peak,-122.5,-67.5,-0.35289149684729754
Peak,-122.5,-65,-0.32707293457788345
Peak,-122.5,-62.5,-0.2222163559173786
Peak,-122.5,-60,0.007972992692762509
Peak,-122.5,-57.5,0.3017178057405199
Peak,-122.5,-55,0.5629245068521358
Peak,-122.5,-52.5,0.6929418964868749
Peak,-122.5,-50,0.6175149676281935
Peak,-122.5,-47.5,0.3884179765354761
Peak,-122.5,-45,0.20946562920457146
Peak,-122.5,-42.5,0.2377176724048792
Peak,-122.5,-40,0.4012488499379005
Peak,-122.5,-37.5,0.5093218445535901
Peak,-122.5,-35,0.4705238434074222
Peak,-122.5,-32.5,0.3280074034499373
Peak,-122.5,-30,0.14067288528262759
Peak,-122.5,-27.5,-0.050670441640361864
Peak,-122.5,-25,-0.18644940012568637
Peak,-122.5,-22.5,-0.23173208664804376
Peak,-122.5,-20,-0.23734057910420514
Peak,-122.5,-17.5,-0.26575429831099395
Peak,-122.5,-15,-0.2865632682510964
Peak,-122.5,-12.5,-0.249113979622698
Peak,-122.5,-10,-0.19987341339619194
Peak,-122.5,-7.5,-0.2093986432837734
Peak,-122.5,-5,-0.22259033855836027
Peak,-122.5,-2.5,-0.13497389328283407
Peak,-122.5,0,0.045458889976104984
Peak,-122.5,2.5,0.21805543527516874
Peak,-122.5,5,0.3644039255467252
Peak,-122.5,7.5,0.526110659327874
Peak,-122.5,10,0.628102365208081
Peak,-122.5,12.5,0.533926076246985
Peak,-122.5,15,0.28967559648014823
Peak,-122.5,17.5,0.1108425674386199
Peak,-122.5,20,0.07152211392487794
Peak,-122.5,22.5,-0.006451960878561796
Peak,-122.5,25,-0.22463577772705678
Peak,-122.5,27.5,-0.40010456926630483
Peak,-122.5,30,-0.3149120971168028
Peak,-122.5,32.5,-0.03485915448181306
Peak,-122.5,35,0.19038907221172954
Peak,-122.5,37.5,0.23787568768547823
Peak,-122.5,40,0.1765430540814786
Peak,-122.5,42.5,0.09002053284241276
Peak,-122.5,45,0.011303178437742312
Peak,-122.5,47.5,-0.0359889937715845
Peak,-122.5,50,-0.0503988303653089
Peak,-122.5,52.5,-0.0940158326248545
Peak,-122.5,55,-0.16637283279377968
Peak,-122.5,57.5,-0.14791285622809197
Peak,-122.5,60,0.029039459126687116
Peak,-122.5,62.5,0.20184758394403052
Peak,-122.5,65,0.1513983319172525
Peak,-122.5,67.5,-0.0750557636069424
Peak,-122.5,70,-0.2357587227450077
Peak,-122.5,72.5,-0.2509929188401461
Peak,-122.5,75,-0.2828506274647842
Peak,-122.5,77.5,-0.44415785359876037
Peak,-122.5,80,-0.6149827596034062
Peak,-122.5,82.5,-0.6162741786458369
Peak,-122.5,85,-0.40776983846918236
Peak,-122.5,87.5,-0.04269816306297019
Peak,-122.5,90,0.3977937645175437
Peak,-120,-90,-0.44369527513133405
Peak,-120,-87.5,-0.8692593554002473
Peak,-120,-85,-0.9854917311982793
Peak,-120,-82.5,-0.7818138951268876
Peak,-120,-80,-0.5817065871548899
Peak,-120,-77.5,-0.6008462917603924
Peak,-120,-75,-0.704736608719167
Peak,-120,-72.5,-0.6772213426624275
Peak,-120,-70,-0.5299818970409217
Peak,-120,-67.5,-0.4116770374442372
Peak,-120,-65,-0.34299506595846646
Peak,-120,-62.5,-0.2069821088735264
Peak,-120,-60,0.05784137057593819
Peak,-120,-57.5,0.39400288492219315
Peak,-120,-55,0.690288395575574
Peak,-120,-52.5,0.8226479016946429
Peak,-120,-50,0.7104440003138218
Peak,-120,-47.5,0.43260073309527936
Peak,-120,-45,0.22990879852217302
Peak,-120,-42.5,0.2710774125183523
Peak,-120,-40,0.46083225444417386
Peak,-120,-37.5,0.5569598069080468
Peak,-120,-35,0.4606124239471098
Peak,-120,-32.5,0.2530852918499722
Peak,-120,-30,0.03914915340535126
Peak,-120,-27.5,-0.13791482035762223
Peak,-120,-25,-0.25073164084879895
Peak,-120,-22.5,-0.28503598849171385
Peak,-120,-20,-0.285492594656873
Peak,-120,-17.5,-0.3007823462213636
Peak,-120,-15,-0.2977962713878809
Peak,-120,-12.5,-0.23986334233290613
Peak,-120,-10,-0.19285408243020458
Peak,-120,-7.5,-0.22833518880945386
Peak,-120,-5,-0.2670222416758772
Peak,-120,-2.5,-0.16833440547904088
Peak,-120,0,0.056081072054006996
Peak,-120,2.5,0.26196861837970536
Peak,-120,5,0.39486586910291116
Peak,-120,7.5,0.5169811824335102
Peak,-120,10,0.6057924099243559
Peak,-120,12.5,0.5335417396614938
Peak,-120,15,0.3059361260881532
Peak,-120,17.5,0.11503279647101598
Peak,-120,20,0.060353850454363395
Peak,-120,22.5,0.006122321429093538
Peak,-120,25,-0.16671491063012434
Peak,-120,27.5,-0.32873656854556715
Peak,-120,30,-0.2817217615578765
Peak,-120,32.5,-0.06296749873821623
Peak,-120,35,0.11613328070895565
Peak,-120,37.5,0.14735000868762765
Peak,-120,40,0.09133637564204831
Peak,-120,42.5,0.02508888167578218
Peak,-120,45,-0.03055530214303046
Peak,-120,47.5,-0.06300881484031667
Peak,-120,50,-0.076019211598505193
Peak,-120,52.5,-0.1167111626475165
Peak,-120,55,-0.17484993619195993
Peak,-120,57.5,-0.13561388578497585
Peak,-120,60,0.05611850461632046
Peak,-120,62.5,0.2284387691924497
Peak,-120,65,0.17487560695199555
Peak,-120,67.5,-0.054019409996493566
Peak,-120,70,-0.21302860856747585
Peak,-120,72.5,-0.2232163661984591
Peak,-120,75,-0.25250899173749
Peak,-120,77.5,-0.4183841874697336
Peak,-120,80,-0.6050017163554111
Peak,-120,82.5,-0.6304161485103331
Peak,-120,85,-0.44125535561586837
Peak,-120,87.5,-0.08268129081374342
Peak,-120,90,0.36373560103648767
Peak,-117.5,-90,-0.4380078925193362
Peak,-117.5,-87.5,-0.8733459993111694
Peak,-117.5,-85,-0.9915411639556658
Peak,-117.5,-82.5,-0.7770381169427977
Peak,-117.5,-80,-0.5780390773665465
Peak,-117.5,-77.5,-0.6326663253833239
Peak,-117.5,-75,-0.7926886874782698
Peak,-117.5,-72.5,-0.7945768351970766
Peak,-117.5,-70,-0.6283144175236544
Peak,-117.5,-67.5,-0.4646734732522978
Peak,-117.5,-65,-0.357067603367757
Peak,-117.5,-62.5,-0.18721350725297442
Peak,-117.5,-60,0.11820216708743224
Peak,-117.5,-57.5,0.500358704988761
Peak,-117.5,-55,0.8236180855603734
Peak,-117.5,-52.5,0.9453818216579281
Peak,-117.5,-50,0.788877543629771
Peak,-117.5,-47.5,0.45980111221319964
Peak,-117.5,-45,0.23527491071841264
Peak,-117.5,-42.5,0.3005852531018461
Peak,-117.5,-40,0.524769485720132
Peak,-117.5,-37.5,0.619109145108715
Peak,-117.5,-35,0.4619751243122844
Peak,-117.5,-32.5,0.17943803650352333
Peak,-117.5,-30,-0.06823002662490318
Peak,-117.5,-27.5,-0.2306388792095077
Peak,-117.5,-25,-0.31633621000076384
Peak,-117.5,-22.5,-0.3464465411201355
Peak,-117.5,-20,-0.3597134946443434
Peak,-117.5,-17.5,-0.3742135720489548
Peak,-117.5,-15,-0.34414177492268805
Peak,-117.5,-12.5,-0.24085773267560523
Peak,-117.5,-10,-0.161623423412488
Peak,-117.5,-7.5,-0.19681029520013846
Peak,-117.5,-5,-0.25507217452923847
Peak,-117.5,-2.5,-0.1640174347472823
Peak,-117.5,0,0.07190636109724052
Peak,-117.5,2.5,0.27689939337871566
Peak,-117.5,5,0.3787687360319918
Peak,-117.5,7.5,0.47490564468023677
Peak,-117.5,10,0.5898880082742748
Peak,-117.5,12.5,0.5728989117333794
Peak,-117.5,15,0.3518052264682192
Peak,-117.5,17.5,0.09245783423917936
Peak,-117.5,20,-0.021580025906371814
Peak,-117.5,22.5,-0.037501314392895585
Peak,-117.5,25,-0.10105301447605376
Peak,-117.5,27.5,-0.1940243676031988
Peak,-117.5,30,-0.18900603497994323
Peak,-117.5,32.5,-0.0726993829261217
Peak,-117.5,35,0.02843602947261599
Peak,-117.5,37.5,0.048307917779924214
Peak,-117.5,40,0.02412264667273773
Peak,-117.5,42.5,-0.009925875199870548
Peak,-117.5,45,-0.05599802911883292
Peak,-117.5,47.5,-0.09880189588054633
Peak,-117.5,50,-0.12338651048347414
Peak,-117.5,52.5,-0.15195165355498302
Peak,-117.5,55,-0.1803192485033393
Peak,-117.5,57.5,-0.11125495048600131
Peak,-117.5,60,0.0904331045196267
Peak,-117.5,62.5,0.26127872404199304
Peak,-117.5,65,0.20258066112277723
Peak,-117.5,67.5,-0.027391513356751242
Peak,-117.5,70,-0.18927485157143037
Peak,-117.5,72.5,-0.2005021714990059
Peak,-117.5,75,-0.22794600553360744
Peak,-117.5,77.5,-0.3963864167980082
Peak,-117.5,80,-0.5953890568188723
Peak,-117.5,82.5,-0.6428014593495398
Peak,-117.5,85,-0.47449461639451856
Peak,-117.5,87.5,-0.12349272948042805
Peak,-117.5,90,0.3287603757902666
Peak,-115,-90,-0.4300486115671948
Peak,-115,-87.5,-0.8755454812113462
Peak,-115,-85,-0.9956277033038348
Peak,-115,-82.5,-0.7716580340373345
Peak,-115,-80,-0.5715752078263807
Peak,-115,-77.5,-0.661422159870118
Peak,-115,-75,-0.8724755473444421
Peak,-115,-72.5,-0.9007653792567532
Peak,-115,-70,-0.7168484087673478
Peak,-115,-67.5,-0.5159639166971306
Peak,-115,-65,-0.37060343809843205
Peak,-115,-62.5,-0.16414796521618025
Peak,-115,-60,0.18891796352038354
Peak,-115,-57.5,0.6116395713106643
Peak,-115,-55,0.9492937444148108
Peak,-115,-52.5,1.0520158157786754
Peak,-115,-50,0.8563300689793176
Peak,-115,-47.5,0.48884658792322155
Peak,-115,-45,0.24686217340986566
Peak,-115,-42.5,0.32619049669200584
Peak,-115,-40,0.5795978408275184
Peak,-115,-37.5,0.6728716547141442
Peak,-115,-35,0.4656257746304584
Peak,-115,-32.5,0.11805929724583428
Peak,-115,-30,-0.16090341572300304
Peak,-115,-27.5,-0.3089709654458829
Peak,-115,-25,-0.37061924172639665
Peak,-115,-22.5,-0.395497176417758
Peak,-115,-20,-0.42149163981074295
Peak,-115,-17.5,-0.44285136584285856
Peak,-115,-15,-0.3952725371291956
Peak,-115,-12.5,-0.25900572266325034
Peak,-115,-10,-0.14648040905017787
Peak,-115,-7.5,-0.16765948533294803
Peak,-115,-5,-0.23282994539121532
Peak,-115,-2.5,-0.1502691637090179
Peak,-115,0,0.08334806167288107
Peak,-115,2.5,0.2744244335255542
Peak,-115,5,0.3485155661339471
Peak,-115,7.5,0.43754559475620425
Peak,-115,10,0.5999291496325736
Peak,-115,12.5,0.6419135181437624
Peak,-115,15,0.403479236529227
