Phase,Lon,Lat,Mean_anomaly
Early,32,72,-0.12582314664667313
Early,32,74,-0.06262637557405404
Early,32,76,-0.07256240031935969
Early,32,78,-0.25563512959263457
Early,32,80,-0.13089021480444685
Early,32,82,-0.05043905973434437
Early,32,84,0
Early,32,86,0
Early,32,88,0
Early,34,-68,-0.029528394973638555
Early,34,-66,-0.04495964303161197
Early,34,-64,0.001465133103458341
Early,34,-62,0.023381586192232264
Early,34,-60,0.03310307551062468
Early,34,-58,0.033739667453549164
Early,34,-56,0.061529840212879855
Early,34,-54,0.09387054732351559
Early,34,-52,0.13102818185632917
Early,34,-50,0.15944340229034393
Early,34,-48,0.15791692372524344
Early,34,-46,0.1406026767961896
Early,34,-44,0.13377297863815807
Early,34,-42,0.1322727318965998
Early,34,-40,0.11136775883761309
Early,34,-38,0.07700894384673802
Early,34,-36,0.04479414044003534
Early,34,-34,0.0191505778919586
Early,34,-32,0.009967621889983215
Early,34,-30,0.01149431575427861
Early,34,-28,0.03042591846351552
Early,34,-26,0.05630097244725079
Early,34,28,-0.34782131368462943
Early,34,32,-0.35089669950081104
Early,34,34,-0.35556648138799096
Early,34,36,-0.3586943915395949
Early,34,44,-0.3823388590957095
Early,34,70,-0.13042904897169597
Early,34,72,-0.0812752062624159
Early,34,74,-0.017863890618989516
Early,34,76,-0.12622466249899433
Early,34,78,-0.28124947430509484
Early,34,80,-0.10910583734512298
Early,34,82,-0.050608149080565205
Early,34,84,0
Early,34,86,0
Early,34,88,0
Early,36,-68,-0.036344129208362
Early,36,-66,-0.04307395562981096
Early,36,-64,-0.018315175536906377
Early,36,-62,0.03571600805629384
Early,36,-60,0.03265359580065258
Early,36,-58,0.037021425750219404
Early,36,-56,0.06222068775783934
Early,36,-54,0.10237466873544689
Early,36,-52,0.15411962379108704
Early,36,-50,0.16621947396885298
Early,36,-48,0.18139047550432608
Early,36,-46,0.1706834749741982
Early,36,-44,0.16331047144803482
Early,36,-42,0.15331361944024594
